Country,Country Code,Series,Series Code,1987Q1 [1987Q1],1987Q2 [1987Q2],1987Q3 [1987Q3],1987Q4 [1987Q4],1988Q1 [1988Q1],1988Q2 [1988Q2],1988Q3 [1988Q3],1988Q4 [1988Q4],1989Q1 [1989Q1],1989Q2 [1989Q2],1989Q3 [1989Q3],1989Q4 [1989Q4],1990Q1 [1990Q1],1990Q2 [1990Q2],1990Q3 [1990Q3],1990Q4 [1990Q4],1991Q1 [1991Q1],1991Q2 [1991Q2],1991Q3 [1991Q3],1991Q4 [1991Q4],1992Q1 [1992Q1],1992Q2 [1992Q2],1992Q3 [1992Q3],1992Q4 [1992Q4],1993Q1 [1993Q1],1993Q2 [1993Q2],1993Q3 [1993Q3],1993Q4 [1993Q4],1994Q1 [1994Q1],1994Q2 [1994Q2],1994Q3 [1994Q3],1994Q4 [1994Q4],1995Q1 [1995Q1],1995Q2 [1995Q2],1995Q3 [1995Q3],1995Q4 [1995Q4],1996Q1 [1996Q1],1996Q2 [1996Q2],1996Q3 [1996Q3],1996Q4 [1996Q4],1997Q1 [1997Q1],1997Q2 [1997Q2],1997Q3 [1997Q3],1997Q4 [1997Q4],1998Q1 [1998Q1],1998Q2 [1998Q2],1998Q3 [1998Q3],1998Q4 [1998Q4],1999Q1 [1999Q1],1999Q2 [1999Q2],1999Q3 [1999Q3],1999Q4 [1999Q4],2000Q1 [2000Q1],2000Q2 [2000Q2],2000Q3 [2000Q3],2000Q4 [2000Q4],2001Q1 [2001Q1],2001Q2 [2001Q2],2001Q3 [2001Q3],2001Q4 [2001Q4],2002Q1 [2002Q1],2002Q2 [2002Q2],2002Q3 [2002Q3],2002Q4 [2002Q4],2003Q1 [2003Q1],2003Q2 [2003Q2],2003Q3 [2003Q3],2003Q4 [2003Q4],2004Q1 [2004Q1],2004Q2 [2004Q2],2004Q3 [2004Q3],2004Q4 [2004Q4],2005Q1 [2005Q1],2005Q2 [2005Q2],2005Q3 [2005Q3],2005Q4 [2005Q4],2006Q1 [2006Q1],2006Q2 [2006Q2],2006Q3 [2006Q3],2006Q4 [2006Q4],2007Q1 [2007Q1],2007Q2 [2007Q2],2007Q3 [2007Q3],2007Q4 [2007Q4],2008Q1 [2008Q1],2008Q2 [2008Q2],2008Q3 [2008Q3],2008Q4 [2008Q4],2009Q1 [2009Q1],2009Q2 [2009Q2],2009Q3 [2009Q3],2009Q4 [2009Q4],2010Q1 [2010Q1],2010Q2 [2010Q2],2010Q3 [2010Q3],2010Q4 [2010Q4],2011Q1 [2011Q1],2011Q2 [2011Q2],2011Q3 [2011Q3],2011Q4 [2011Q4],2012Q1 [2012Q1],2012Q2 [2012Q2],2012Q3 [2012Q3],2012Q4 [2012Q4],2013Q1 [2013Q1],2013Q2 [2013Q2],2013Q3 [2013Q3],2013Q4 [2013Q4],2014Q1 [2014Q1],2014Q2 [2014Q2],2014Q3 [2014Q3],2014Q4 [2014Q4],2015Q1 [2015Q1],2015Q2 [2015Q2],2015Q3 [2015Q3],2015Q4 [2015Q4],2016Q1 [2016Q1],2016Q2 [2016Q2],2016Q3 [2016Q3],2016Q4 [2016Q4],2017Q1 [2017Q1],2017Q2 [2017Q2],2017Q3 [2017Q3],2017Q4 [2017Q4],2018Q1 [2018Q1],2018Q2 [2018Q2],2018Q3 [2018Q3],2018Q4 [2018Q4],2019Q1 [2019Q1],2019Q2 [2019Q2],2019Q3 [2019Q3],2019Q4 [2019Q4],2020Q1 [2020Q1],2020Q2 [2020Q2],2020Q3 [2020Q3],2020Q4 [2020Q4],2021Q1 [2021Q1],2021Q2 [2021Q2],2021Q3 [2021Q3],2021Q4 [2021Q4],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4],2024Q1 [2024Q1],2024Q2 [2024Q2],2024Q3 [2024Q3],2024Q4 [2024Q4],2025Q1 [2025Q1],2025Q2 [2025Q2],2025Q3 [2025Q3],2025Q4 [2025Q4]
Faeroe Islands,FRO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,38728.10827,39401.36283,39556.16223,40333.84496,40848.61441,41176.64172,41684.03977,42455.57966,42961.74914,43717.31767,44232.08712,44254.20132,44175.57305,43587.0896,42631.2647,42392.92276,41574.69733,41069.75641,40224.50252,39757.64717,39880.50384,39438.21983,39102.82112,38817.79364,38873.07914,38791.99374,39026.64998,39317.82029,39562.30507,39922.27511,40836.32874,41875.69617,41504.66903,42636.17896,42444.52256,42476.46529,43219.74815,43568.66109,43795.94594,44664.5426,45184.22631,45902.93784,46987.76224,48384.64258,47997.64407,48952.2404,49615.66642,50064.09327,50878.633,51141.54627,51409.37381,51832.00076,53383.68051,53796.47892,54633.13285,55256.01617,55526.30084,55566.84355,55946.47066,55763.41422,56152.86986,56662.72505,56541.09694,57205.75153,56780.66745,57612.40711,58300.40447,58425.71827,59162.85829,59645.68501,60322.62526,61246.50743,61849.73368,61081.87949,61967.67608,62153.18966,63733.12644,63830.18321,64440.78086,64980.12165,66267.65955,67405.31232,68041.70988,68920.13507,68845.1925,68315.68025,68545.42223,67053.94225,62696.21614,62429.61716,63026.70058,62580.73087,63124.98592,64932.20754,64612.7802,66003.51771,66281.17379,66116.54585,66197.63125,66262.74529,65858.54684,65168.09235,64938.35038,64858.49354,64295.80999,64582.06603,64754.06537,64639.80867,64086.95365,64212.26746,64401.46673,64335.12413,63804.38331,64725.80834,64666.83714,65037.86428,65795.88994,65782.37571,66499.85866,66798.40037,67447.08359,68334.10875,68653.5361,69194.10545,69343.99059,69207.61968,69140.04851,69201.47685,69802.24597,70294.90122,70335.44392,70197.84445,70049.18788,65481.37686,68717.42157,69394.36182,68896.79231,70011.10231,70733.49953,71325.66868,70839.15627,71083.64104,70915.3274,70272.78702,70622.92853,70744.55663,69621.64666,69458.24729,69958.27394,70240.84428,70769.12797,70647.49986,70633.98563,70380.90089,..,..
France,FRA,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,423081.4926,429380.6815,432267.9128,438643.8305,444275.9736,448164.3924,453836.1375,457579.7615,463531.1955,468702.9657,473983.6413,480340.9956,481357.0337,483943.5376,487088.1817,486854.2826,488135.1589,489938.2862,491924.5727,494298.216,497833.9296,498392.07,497819.0789,497913.1336,495223.9121,495247.4258,495853.831,497158.221,500533.0516,505555.0769,510121.6794,514930.844,517363.8902,520756.0467,521569.1248,521363.6895,524987.2701,525999.5955,528030.4342,530061.2729,532324.7732,537911.1265,543259.868,548628.4105,553888.0476,557854.4327,560739.1889,564583.0554,568467.7615,572154.4577,580582.2526,588804.6123,594501.1086,601146.8147,605770.3451,609453.3286,612638.8123,612787.3197,616276.006,613597.9226,617138.5865,620023.3428,622581.3827,623120.9596,625056.506,622267.042,628973.3887,631166.348,638039.7654,640836.6548,643076.6414,648799.1265,650774.2749,652217.2718,657118.016,661662.3424,667480.1198,675499.5194,675961.1299,679654.0139,686755.1427,691269.7676,693446.6386,694179.2751,700182.6867,694967.6019,693275.8551,684479.2668,671451.4552,672635.8017,674150.5772,678948.6037,681030.1824,684211.9535,688693.1642,692832.808,701946.2121,702051.4048,704259.2148,706739.2884,706403.9092,703629.2959,705750.4766,705674.9854,706996.7012,713208.0232,711511.3262,715852.6925,715877.4437,717673.1457,722245.936,720274.5003,724437.6577,724946.2956,726802.638,728574.8263,730845.752,729567.3508,730535.124,735154.9417,740079.1996,745742.2817,751060.0842,755584.6096,755292.5451,757288.732,760909.8374,766653.3611,773712.4128,777973.3376,777908.9844,774104.7199,734810.8996,645204.0099,744277.0087,743421.8536,746450.167,755543.7701,778082.2431,782459.4987,781762.7514,785137.5821,789193.0717,792221.385,792713.9346,799739.5721,801671.4059,805169.9927,806153.8542,807653.779,810621.4518,810133.8525,811064.4989,813783.4219,..,..
French Polynesia,PYF,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gambia The,GMB,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1954.575813,2028.125892,2078.716853,2154.025044,2128.99755,2161.705653,2160.102846,2257.32465,2306.03307,2381.752975,2427.689093,2426.44784,2507.664381,2552.949269,2669.522583,2702.381228,2784.963993,2895.649728,3047.118801,3011.45841,3082.049273,3138.425738,2886.339892,2977.545047,2926.486145,2860.322668,2856.163533,2973.248041,3006.863738,3055.667119,3095.394381,3243.077464,3242.004187,3319.436593,3396.355794,3437.733183,3495.558951,3557.34219,3631.654905,3610.72594,3641.206061,3737.972576,3783.359358,3859.645825,3945.801583,3839.281404,3862.741757,4014.199852,4019.329399,4124.213429,4083.06202,3959.010279,4068.876308,4215.803579,4153.229715,4277.107282,4371.995447,4362.768818,4431.973803,4414.473873,4568.086143,4669.068766,4692.695201,4701.888849,4817.154267,4885.274016,4929.433651,4989.943475,4911.656618,4221.492676,4615.565843,4682.682086,4641.559493,5271.622911,5206.469564,5170.038308,5365.421531,5524.35916,5738.116844,5903.96724,5871.048667,6008.550331,6116.847774,6326.378001,6395.331644,6596.089788,6783.866371,6841.785986,7026.918178,7088.918463,..,..
Germany,DEU,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,582109.2841,595184.2101,599351.3307,608856.1113,603530.1566,614474.7008,621252.1244,628708.4609,635099.6064,637721.6149,643539.1961,650995.5326,664445.0312,667851.3011,681886.0695,693895.8046,715012.3368,711582.6562,710470.6436,720666.0425,730592.2173,726050.5241,724329.8311,722316.5032,716580.8597,716686.2083,720923.5612,720314.8807,730486.8688,734525.23,738867.9315,747050.0024,744100.2429,750058.2889,751568.2848,751872.6251,746523.2597,756718.6586,759645.0073,766621.4226,762700.1153,771186.5265,774218.2238,779965.5727,787421.9092,783781.5314,787620.9009,787421.9092,796552.1171,795545.4532,806454.8811,810294.2506,822783.9069,829350.6334,829959.3139,826424.2847,843970.6715,841851.995,841851.995,839218.2812,835308.6793,838539.3683,844298.4226,841969.049,830532.8783,831750.2393,839323.6298,840330.2937,839042.7003,843994.0823,841266.7253,840962.385,842296.8,847353.5306,854013.9002,857244.5892,866807.8968,881662.0428,888322.4124,901350.5169,902532.7618,908490.8077,913137.8495,919903.5677,925311.4601,921975.4225,916930.3974,902684.9319,860381.635,862500.3115,867849.6769,874510.0466,880877.7813,899957.5749,908642.9778,914601.0238,931140.7467,933657.4066,938714.1371,938608.7886,940610.4111,941617.075,943536.7598,940704.0542,935506.8589,946416.2869,951262.3204,952666.9677,962616.5533,962417.5616,967766.9271,975141.3258,973022.6493,978067.6745,983323.3968,988368.4219,997053.8249,999277.8499,1002812.879,1007448.215,1020534.847,1027803.897,1035985.968,1046485.707,1040703.242,1048885.313,1042014.246,1046661.288,1053520.649,1054129.33,1058167.691,1054632.662,1033223.495,941535.1373,1023227.088,1033129.852,1026762.117,1050898.641,1051811.662,1057465.368,1064629.069,1066244.414,1069381.459,1065647.438,1060614.119,1059806.446,1059806.446,1056880.098,1055744.674,1053017.317,1053228.015,1055135.994,1058378.388,1055440.334,..,..
Ghana,GHA,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8852.75773,8993.615482,8761.554869,9209.968936,9368.560578,9501.818092,9555.526444,9584.914033,9767.826438,9926.41808,10251.2016,10447.79444,10533.42379,10657.56102,10712.28273,11041.6264,11208.83164,11389.21064,11752.50203,11900.45334,12278.43853,12786.64114,13122.57168,13560.8521,13971.26498,14263.62081,14433.35947,14702.9146,14978.54991,15458.88498,15589.60908,15767.45466,15725.90669,15840.41695,16141.89307,16217.89546,16622.22814,16751.93888,16557.37277,16561.93292,16544.19903,16442.86251,16884.18303,17120.80378,17537.80353,17933.52261,18243.10566,18512.66078,18995.02258,19144.49394,19454.58367,19660.29679,19949.10585,20370.66574,20636.1674,20939.67026,21274.08075,20988.31178,20816.03971,21047.08696,21263.44041,21477.26045,21772.14971,22115.68048,22304.1664,22548.89407,22729.27307,22957.28022,23144.75277,23255.71625,23363.13295,23678.28951,23956.96491,24263.00118,24662.77372,25001.74436,25407.59709,25761.7682,..,..
Greece,GRC,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52954.65133,53525.71828,53823.41734,54244.20351,54169.77874,54126.84138,54549.05879,54881.10774,55260.38779,56090.51017,56914.90756,57384.35608,58118.58501,58274.59076,58361.89674,58606.63971,59080.38197,59489.71817,59886.17317,60862.28258,61012.56336,61872.74189,62880.3387,63706.16734,64723.78287,64567.77712,65727.08595,66180.79077,66784.77636,68382.04631,68875.826,69468.36162,70783.67622,72060.34718,72578.45804,73948.15996,75449.53646,75564.0361,76623.15775,76724.77618,76080.71572,76537.28303,77705.17933,78171.76536,80803.82579,81349.13031,81882.98487,84124.31529,83664.88549,85833.22239,85423.88618,84457.79548,85632.84802,84867.13169,84891.46286,84300.35848,80050.99067,82116.27789,81840.04751,81702.64794,80766.6134,77304.4306,74805.476,74473.42705,71802.72299,70474.52719,68928.78208,65832.99812,65234.73751,63680.40492,62754.3891,62110.32864,61660.91756,61735.34232,62114.62237,62419.47766,62290.66557,62355.07161,62970.50717,62488.17744,62751.52661,62615.55829,61333.16234,62801.6202,62187.61589,62160.42223,62330.74044,62697.13928,62814.50141,63149.41285,63717.61731,63241.01256,64197.08454,64313.01542,64487.62737,64892.66984,65631.19251,66236.60934,65901.6979,65841.58559,64553.46466,55661.13653,59073.22574,60607.52089,63159.43157,64021.04135,65860.19178,66789.07009,68193.12191,68306.1903,68964.56322,69551.37386,69601.46745,70410.12115,70497.42712,70895.31336,71138.62509,71918.65388,72097.55956,72672.92024,72717.28885,73139.50627,..,..
Greenland,GRL,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
